latitude,longitude,count
40.754,-73.793,2.0
40.754,-73.922,1.0
40.754,-73.848,1.0
40.754,-73.921,1.0
40.754,-73.884,2.0
40.754,-73.947,2.0
40.754,-73.898,2.0
40.754,-73.815,2.0
40.754,-73.864,2.0
40.754,-73.82,2.0
40.754,-73.87,4.0
40.754,-73.865,3.0
40.754,-73.781,1.0
40.754,-73.75,1.0
40.754,-73.892,1.0
40.754,-73.761,2.0
40.754,-73.88,4.0
40.754,-73.715,1.0
40.754,-73.812,1.0
40.754,-73.913,1.0
40.754,-73.834,1.0
40.754,-73.89,1.0
40.754,-73.901,1.0
40.754,-73.907,1.0
40.849,-73.886,10.0
40.849,-73.907,2.0
40.849,-73.913,14.0
40.849,-73.919,5.0
40.849,-73.934,37.0
40.849,-73.868,24.0
40.849,-73.903,89.0
40.849,-73.922,19.0
40.849,-73.911,11.0
40.849,-73.938,32.0
40.849,-73.865,16.0
40.849,-73.905,34.0
40.849,-73.867,11.0
40.849,-73.787,4.0
40.849,-73.892,15.0
40.849,-73.9,16.0
40.849,-73.906,55.0
40.849,-73.898,8.0
40.849,-73.866,2.0
40.849,-73.901,20.0
40.849,-73.888,14.0
40.849,-73.847,1.0
40.849,-73.91,17.0
40.849,-73.921,15.0
40.849,-73.894,5.0
40.849,-73.828,6.0
40.849,-73.89,25.0
40.849,-73.899,8.0
40.849,-73.935,10.0
40.849,-73.884,9.0
40.849,-73.918,12.0
40.849,-73.932,4.0
40.849,-73.851,1.0
40.849,-73.92,8.0
40.849,-73.817,1.0
40.849,-73.915,14.0
40.849,-73.786,3.0
40.849,-73.891,8.0
40.849,-73.897,4.0
40.849,-73.82,1.0
40.849,-73.939,1.0
40.849,-73.931,5.0
40.849,-73.933,23.0
40.849,-73.883,6.0
40.849,-73.908,18.0
40.849,-73.855,4.0
40.849,-73.845,11.0
40.849,-73.856,2.0
40.849,-73.832,2.0
40.849,-73.83,3.0
40.849,-73.896,11.0
40.849,-73.869,5.0
40.849,-73.93,3.0
40.849,-73.831,10.0
40.849,-73.936,9.0
40.849,-73.86,3.0
40.849,-73.912,27.0
40.849,-73.853,3.0
40.849,-73.889,3.0
40.849,-73.852,1.0
40.849,-73.885,10.0
40.849,-73.836,3.0
40.849,-73.916,5.0
40.849,-73.833,1.0
40.849,-73.863,8.0
40.849,-73.917,6.0
40.849,-73.909,4.0
40.849,-73.937,4.0
40.849,-73.893,3.0
40.849,-73.864,1.0
40.849,-73.862,3.0
40.849,-73.941,4.0
40.849,-73.914,1.0
40.849,-73.829,4.0
40.849,-73.835,1.0
40.849,-73.857,2.0
40.849,-73.854,1.0
40.849,-73.858,2.0
40.612,-73.981,7.0
40.612,-73.987,5.0
40.612,-73.926,1.0
40.612,-73.938,1.0
40.612,-73.972,12.0
40.612,-74.137,2.0
40.612,-73.982,8.0
40.612,-74.07,3.0
40.612,-74.01,12.0
40.612,-74.007,4.0
40.612,-74.136,1.0
40.612,-73.983,5.0
40.612,-73.979,7.0
40.612,-73.954,13.0
40.612,-73.989,2.0
40.612,-73.985,1.0
40.612,-74.085,3.0
40.612,-74.071,4.0
40.612,-73.997,2.0
40.612,-74.088,5.0
40.612,-73.905,3.0
40.612,-74.032,3.0
40.612,-74.073,2.0
40.612,-73.942,2.0
40.612,-73.975,6.0
40.612,-73.959,7.0
40.612,-73.994,3.0
40.612,-74.09,1.0
40.612,-74.083,7.0
40.612,-73.921,1.0
40.612,-74.002,2.0
40.612,-73.966,3.0
40.612,-73.919,15.0
40.612,-73.965,1.0
40.612,-74.035,2.0
40.612,-73.95,3.0
40.612,-74.0,4.0
40.612,-74.069,1.0
40.612,-73.922,5.0
40.612,-73.984,8.0
40.612,-73.99,2.0
40.612,-73.748,2.0
40.612,-74.077,2.0
40.612,-73.977,1.0
40.612,-73.934,2.0
40.612,-73.935,1.0
40.612,-73.939,2.0
40.612,-73.986,4.0
40.612,-73.932,2.0
40.612,-74.148,6.0
40.612,-74.163,4.0
40.612,-74.024,2.0
40.612,-74.034,3.0
40.612,-73.772,1.0
40.612,-73.999,3.0
40.612,-73.82,1.0
40.612,-74.013,1.0
40.612,-74.101,1.0
40.612,-74.122,4.0
40.612,-74.1,1.0
40.612,-74.092,7.0
40.612,-73.956,3.0
40.612,-73.943,1.0
40.612,-74.078,4.0
40.612,-73.98,3.0
40.612,-74.033,2.0
40.612,-73.993,2.0
40.612,-74.133,3.0
40.612,-73.929,1.0
40.612,-73.957,4.0
40.612,-73.927,2.0
40.612,-74.141,1.0
40.612,-73.96,2.0
40.612,-73.971,1.0
40.612,-73.97,1.0
40.612,-74.004,4.0
40.612,-74.001,2.0
40.612,-73.955,3.0
40.612,-73.996,3.0
40.612,-74.009,2.0
40.612,-73.953,2.0
40.612,-74.065,2.0
40.612,-74.099,2.0
40.612,-73.91,2.0
40.612,-73.949,1.0
40.612,-73.992,3.0
40.612,-73.988,1.0
40.612,-74.067,1.0
40.612,-74.139,1.0
40.612,-73.909,1.0
40.612,-74.084,1.0
40.612,-74.159,2.0
40.612,-73.925,4.0
40.612,-73.973,1.0
40.612,-74.14,3.0
40.612,-74.138,1.0
40.612,-74.075,2.0
40.612,-73.937,1.0
40.612,-73.974,2.0
40.612,-74.179,1.0
40.612,-73.944,1.0
40.612,-73.93,1.0
40.612,-74.114,1.0
40.612,-74.132,1.0
40.612,-73.968,1.0
40.612,-74.104,2.0
40.612,-73.998,1.0
40.612,-74.089,1.0
40.541,-74.211,2.0
40.541,-74.154,2.0
40.541,-74.178,2.0
40.541,-74.215,1.0
40.541,-74.161,1.0
40.541,-74.164,1.0
40.541,-74.189,1.0
40.541,-74.147,8.0
40.541,-74.177,9.0
40.541,-74.18,4.0
40.541,-74.238,2.0
40.541,-74.162,2.0
40.541,-74.176,1.0
40.541,-74.224,2.0
40.541,-74.207,2.0
40.541,-74.174,1.0
40.541,-74.222,1.0
40.814,-73.897,7.0
40.814,-73.959,25.0
40.814,-73.884,2.0
40.814,-73.953,13.0
40.814,-73.941,81.0
40.814,-73.92,16.0
40.814,-73.913,13.0
40.814,-73.862,5.0
40.814,-73.856,2.0
40.814,-73.951,8.0
40.814,-73.925,15.0
40.814,-73.956,15.0
40.814,-73.952,13.0
40.814,-73.924,17.0
40.814,-73.945,11.0
40.814,-73.917,32.0
40.814,-73.905,6.0
40.814,-73.921,18.0
40.814,-73.898,19.0
40.814,-73.89,3.0
40.814,-73.919,20.0
40.814,-73.927,4.0
40.814,-73.86,2.0
40.814,-73.908,9.0
40.814,-73.957,14.0
40.814,-73.903,2.0
40.814,-73.93,5.0
40.814,-73.923,51.0
40.814,-73.944,17.0
40.814,-73.916,7.0
40.814,-73.922,9.0
40.814,-73.891,7.0
40.814,-73.861,2.0
40.814,-73.915,5.0
40.814,-73.901,4.0
40.814,-73.928,3.0
40.814,-73.858,5.0
40.814,-73.907,35.0
40.814,-73.864,6.0
40.814,-73.918,18.0
40.814,-73.859,8.0
40.814,-73.914,3.0
40.814,-73.926,5.0
40.814,-73.904,11.0
40.814,-73.828,2.0
40.814,-73.866,12.0
40.814,-73.91,14.0
40.814,-73.94,2.0
40.814,-73.848,2.0
40.814,-73.85,2.0
40.814,-73.948,12.0
40.814,-73.95,2.0
40.814,-73.935,4.0
40.814,-73.9,12.0
40.814,-73.937,6.0
40.814,-73.887,11.0
40.814,-73.847,1.0
40.814,-73.846,1.0
40.814,-73.96,6.0
40.814,-73.943,11.0
40.814,-73.909,10.0
40.814,-73.894,3.0
40.814,-73.955,8.0
40.814,-73.902,1.0
40.814,-73.912,3.0
40.814,-73.936,5.0
40.814,-73.863,5.0
40.814,-73.851,2.0
40.814,-73.947,7.0
40.814,-73.885,5.0
40.814,-73.929,2.0
40.814,-73.949,4.0
40.814,-73.911,5.0
40.814,-73.931,2.0
40.814,-73.888,2.0
40.814,-73.892,2.0
40.814,-73.962,2.0
40.814,-73.849,3.0
40.814,-73.813,1.0
40.814,-73.817,1.0
40.814,-73.825,1.0
40.814,-73.906,1.0
40.814,-73.954,1.0
40.814,-73.822,2.0
40.814,-73.827,1.0
40.814,-73.896,1.0
40.722,-73.988,25.0
40.722,-73.99,3.0
40.722,-73.977,15.0
40.722,-74.004,10.0
40.722,-73.975,16.0
40.722,-73.986,10.0
40.722,-74.001,16.0
40.722,-73.742,3.0
40.722,-73.997,34.0
40.722,-74.006,8.0
40.722,-74.008,5.0
40.722,-73.958,13.0
40.722,-73.993,30.0
40.722,-73.938,8.0
40.722,-73.987,24.0
40.722,-73.9,9.0
40.722,-73.999,44.0
40.722,-73.737,4.0
40.722,-73.764,2.0
40.722,-73.808,1.0
40.722,-73.945,2.0
40.722,-73.851,38.0
40.722,-73.989,24.0
40.722,-73.982,26.0
40.722,-73.961,1.0
40.722,-73.759,5.0
40.722,-73.992,15.0
40.722,-74.005,8.0
40.722,-73.818,4.0
40.722,-73.994,2.0
40.722,-73.978,18.0
40.722,-73.885,2.0
40.722,-73.811,3.0
40.722,-74.003,12.0
40.722,-73.957,6.0
40.722,-73.856,5.0
40.722,-73.951,3.0
40.722,-73.976,8.0
40.722,-73.867,6.0
40.722,-73.876,2.0
40.722,-73.745,1.0
40.722,-73.891,1.0
40.722,-73.816,3.0
40.722,-73.878,3.0
40.722,-73.846,4.0
40.722,-74.002,7.0
40.722,-73.749,5.0
40.722,-73.883,1.0
40.722,-73.886,2.0
40.722,-73.998,7.0
40.722,-73.915,4.0
40.722,-73.96,5.0
40.722,-73.845,5.0
40.722,-73.826,2.0
40.722,-73.879,1.0
40.722,-73.903,5.0
40.722,-73.991,7.0
40.722,-73.98,6.0
40.722,-73.913,1.0
40.722,-73.844,1.0
40.722,-73.995,4.0
40.722,-74.009,1.0
40.722,-73.813,8.0
40.722,-73.979,21.0
40.722,-73.959,8.0
40.722,-73.892,3.0
40.722,-73.908,1.0
40.722,-73.757,1.0
40.722,-73.904,1.0
40.722,-73.953,4.0
40.722,-73.941,4.0
40.722,-73.948,3.0
40.722,-73.893,4.0
40.722,-73.836,2.0
40.722,-73.946,1.0
40.722,-73.748,2.0
40.722,-74.0,5.0
40.722,-73.955,3.0
40.722,-73.731,6.0
40.722,-73.803,1.0
40.722,-73.922,5.0
40.722,-73.888,1.0
40.722,-73.949,1.0
40.722,-73.868,1.0
40.722,-73.905,6.0
40.722,-73.84,5.0
40.722,-73.956,2.0
40.722,-73.912,1.0
40.722,-73.981,1.0
40.722,-73.884,1.0
40.722,-73.894,1.0
40.722,-73.849,4.0
40.722,-73.94,1.0
40.722,-73.985,5.0
40.722,-73.755,2.0
40.722,-73.772,2.0
40.722,-73.942,2.0
40.722,-73.86,1.0
40.722,-73.82,1.0
40.722,-73.983,9.0
40.722,-73.809,2.0
40.722,-73.758,1.0
40.722,-73.855,1.0
40.722,-73.853,1.0
40.722,-73.805,4.0
40.722,-73.762,3.0
40.722,-73.843,4.0
40.722,-73.984,6.0
40.722,-74.007,4.0
40.722,-74.012,1.0
40.722,-73.996,1.0
40.722,-73.902,2.0
40.722,-73.76,1.0
40.722,-73.754,1.0
40.722,-73.823,1.0
40.722,-73.935,1.0
40.722,-73.943,1.0
40.722,-73.789,1.0
40.722,-73.752,1.0
40.722,-74.011,1.0
40.722,-73.95,2.0
40.722,-73.947,1.0
40.722,-73.889,1.0
40.697,-73.9,2.0
40.697,-73.939,10.0
40.697,-73.89,7.0
40.697,-73.941,22.0
40.697,-73.986,3.0
40.697,-73.983,15.0
40.697,-73.919,10.0
40.697,-73.763,1.0
40.697,-73.851,1.0
40.697,-73.916,13.0
40.697,-73.806,13.0
40.697,-73.803,1.0
40.697,-73.947,44.0
40.697,-73.933,6.0
40.697,-73.931,10.0
40.697,-73.847,2.0
40.697,-73.971,11.0
40.697,-73.953,17.0
40.697,-73.911,12.0
40.697,-73.937,37.0
40.697,-73.845,6.0
40.697,-73.787,8.0
40.697,-73.741,4.0
40.697,-73.93,13.0
40.697,-73.944,25.0
40.697,-73.935,53.0
40.697,-73.998,4.0
40.697,-73.798,9.0
40.697,-73.951,38.0
40.697,-73.922,9.0
40.697,-73.783,8.0
40.697,-73.785,6.0
40.697,-73.792,8.0
40.697,-73.993,13.0
40.697,-73.776,3.0
40.697,-73.846,7.0
40.697,-73.887,4.0
40.697,-73.901,4.0
40.697,-73.948,1.0
40.697,-73.92,5.0
40.697,-73.829,3.0
40.697,-73.907,3.0
40.697,-73.902,1.0
40.697,-73.923,3.0
40.697,-73.991,2.0
40.697,-73.784,4.0
40.697,-73.809,3.0
40.697,-73.775,2.0
40.697,-73.754,3.0
40.697,-73.789,1.0
40.697,-73.897,3.0
40.697,-73.914,2.0
40.697,-73.889,4.0
40.697,-73.926,17.0
40.697,-73.97,2.0
40.697,-73.807,2.0
40.697,-73.837,22.0
40.697,-73.758,3.0
40.697,-73.857,1.0
40.697,-73.961,4.0
40.697,-73.959,2.0
40.697,-73.977,13.0
40.697,-73.899,5.0
40.697,-73.791,2.0
40.697,-73.903,1.0
40.697,-73.985,7.0
40.697,-73.77,1.0
40.697,-73.794,10.0
40.697,-73.839,3.0
40.697,-73.91,2.0
40.697,-73.83,1.0
40.697,-73.827,2.0
40.697,-73.856,7.0
40.697,-73.769,1.0
40.697,-73.808,3.0
40.697,-73.987,4.0
40.697,-73.929,3.0
40.697,-73.816,2.0
40.697,-73.896,1.0
40.697,-73.738,4.0
40.697,-73.84,1.0
40.697,-73.854,2.0
40.697,-73.955,2.0
40.697,-73.729,1.0
40.697,-73.904,6.0
40.697,-73.788,3.0
40.697,-73.938,10.0
40.697,-73.768,3.0
40.697,-73.972,9.0
40.697,-73.744,4.0
40.697,-73.779,8.0
40.697,-73.755,2.0
40.697,-73.936,28.0
40.697,-73.761,6.0
40.697,-73.934,1.0
40.697,-73.736,1.0
40.697,-73.982,2.0
40.697,-73.918,6.0
40.697,-73.917,3.0
40.697,-73.908,3.0
40.697,-73.96,1.0
40.697,-73.731,2.0
40.697,-73.793,2.0
40.697,-73.975,3.0
40.697,-73.973,1.0
40.697,-73.967,4.0
40.697,-73.932,8.0
40.697,-73.909,3.0
40.697,-73.995,2.0
40.697,-73.894,1.0
40.697,-73.85,1.0
40.697,-73.965,8.0
40.697,-73.913,6.0
40.697,-73.762,4.0
40.697,-73.915,8.0
40.697,-73.753,1.0
40.697,-73.747,4.0
40.697,-73.964,2.0
40.697,-73.957,1.0
40.697,-73.752,7.0
40.697,-73.746,2.0
40.697,-73.927,2.0
40.697,-73.891,1.0
40.697,-73.771,1.0
40.697,-73.838,1.0
40.697,-73.748,2.0
40.697,-73.737,2.0
40.697,-73.749,1.0
40.697,-73.997,4.0
40.697,-73.852,2.0
40.697,-73.732,4.0
40.697,-73.728,1.0
40.697,-73.859,3.0
40.697,-73.804,1.0
40.697,-73.921,1.0
40.697,-73.822,1.0
40.697,-73.95,4.0
40.697,-73.814,2.0
40.697,-73.996,4.0
40.697,-73.743,1.0
40.697,-73.759,1.0
40.697,-73.898,1.0
40.697,-73.767,2.0
40.697,-73.836,1.0
40.697,-73.906,3.0
40.697,-73.799,3.0
40.697,-73.812,1.0
40.697,-73.974,1.0
40.697,-73.795,1.0
40.697,-73.813,2.0
40.697,-73.797,2.0
40.697,-73.895,1.0
40.697,-73.984,1.0
40.697,-73.805,1.0
40.697,-73.735,1.0
40.697,-73.817,1.0
40.697,-73.757,1.0
40.697,-73.81,2.0
40.697,-73.954,1.0
40.697,-73.848,2.0
40.697,-73.75,1.0
40.697,-73.828,1.0
40.697,-73.893,1.0
40.697,-73.834,1.0
40.812,-73.904,21.0
40.812,-73.926,37.0
40.812,-73.95,29.0
40.812,-73.942,9.0
40.812,-73.957,36.0
40.812,-73.963,5.0
40.812,-73.952,9.0
40.812,-73.948,31.0
40.812,-73.927,6.0
40.812,-73.914,17.0
40.812,-73.946,18.0
40.812,-73.888,2.0
40.812,-73.908,19.0
40.812,-73.925,20.0
40.812,-73.961,1.0
40.812,-73.907,9.0
40.812,-73.929,6.0
40.812,-73.958,7.0
40.812,-73.938,17.0
40.812,-73.921,20.0
40.812,-73.936,20.0
40.812,-73.91,10.0
40.812,-73.856,4.0
40.812,-73.945,14.0
40.812,-73.905,7.0
40.812,-73.924,24.0
40.812,-73.941,21.0
40.812,-73.885,7.0
40.812,-73.953,4.0
40.812,-73.943,9.0
40.812,-73.902,18.0
40.812,-73.906,15.0
40.812,-73.887,10.0
40.812,-73.955,42.0
40.812,-73.951,12.0
40.812,-73.896,4.0
40.812,-73.86,5.0
40.812,-73.959,6.0
40.812,-73.858,6.0
40.812,-73.886,1.0
40.812,-73.915,11.0
40.812,-73.848,2.0
40.812,-73.846,5.0
40.812,-73.944,8.0
40.812,-73.919,29.0
40.812,-73.954,8.0
40.812,-73.894,2.0
40.812,-73.93,2.0
40.812,-73.859,4.0
40.812,-73.861,1.0
40.812,-73.917,3.0
40.812,-73.854,1.0
40.812,-73.89,1.0
40.812,-73.883,2.0
40.812,-73.916,3.0
40.812,-73.807,1.0
40.812,-73.935,1.0
40.812,-73.881,1.0
40.812,-73.891,4.0
40.812,-73.903,1.0
40.812,-73.855,1.0
40.812,-73.862,2.0
40.812,-73.962,1.0
40.812,-73.882,1.0
40.812,-73.827,1.0
40.812,-73.909,3.0
40.874,-73.888,18.0
40.874,-73.881,17.0
40.874,-73.886,15.0
40.874,-73.908,172.0
40.874,-73.86,1.0
40.874,-73.879,39.0
40.874,-73.852,2.0
40.874,-73.866,6.0
40.874,-73.88,10.0
40.874,-73.855,9.0
40.874,-73.826,22.0
40.874,-73.909,23.0
40.874,-73.846,1.0
40.874,-73.861,5.0
40.874,-73.869,4.0
40.874,-73.834,10.0
40.874,-73.862,9.0
40.874,-73.867,21.0
40.874,-73.853,7.0
40.874,-73.878,7.0
40.874,-73.898,3.0
40.874,-73.904,2.0
40.874,-73.877,2.0
40.874,-73.874,3.0
40.874,-73.833,27.0
40.874,-73.85,5.0
40.874,-73.899,4.0
40.874,-73.896,2.0
40.874,-73.857,6.0
40.874,-73.905,4.0
40.874,-73.889,7.0
40.874,-73.884,7.0
40.874,-73.902,2.0
40.874,-73.84,1.0
40.874,-73.851,2.0
40.874,-73.859,2.0
40.874,-73.868,11.0
40.874,-73.856,4.0
40.874,-73.854,2.0
40.874,-73.903,1.0
40.874,-73.838,1.0
40.874,-73.87,3.0
40.874,-73.9,2.0
40.874,-73.837,5.0
40.874,-73.875,6.0
40.874,-73.845,2.0
40.874,-73.885,3.0
40.874,-73.841,1.0
40.874,-73.865,1.0
40.874,-73.824,2.0
40.874,-73.858,3.0
40.874,-73.883,3.0
40.874,-73.876,1.0
40.874,-73.887,1.0
40.874,-73.911,1.0
40.874,-73.91,1.0
40.689,-73.943,18.0
40.689,-73.955,17.0
40.689,-73.972,2.0
40.689,-73.957,20.0
40.689,-73.99,11.0
40.689,-73.938,7.0
40.689,-73.939,5.0
40.689,-73.799,1.0
40.689,-73.945,115.0
40.689,-73.735,4.0
40.689,-73.926,24.0
40.689,-73.959,45.0
40.689,-73.91,2.0
40.689,-73.838,1.0
40.689,-73.953,11.0
40.689,-73.745,1.0
40.689,-73.999,3.0
40.689,-73.748,2.0
40.689,-73.944,8.0
40.689,-73.871,22.0
40.689,-73.95,36.0
40.689,-73.992,31.0
40.689,-73.981,51.0
40.689,-73.986,54.0
40.689,-73.989,16.0
40.689,-73.991,7.0
40.689,-73.961,10.0
40.689,-73.857,7.0
40.689,-73.817,10.0
40.689,-73.978,16.0
40.689,-73.737,1.0
40.689,-73.984,12.0
40.689,-73.967,3.0
40.689,-73.839,6.0
40.689,-73.93,9.0
40.689,-73.97,11.0
40.689,-73.96,10.0
40.689,-73.905,11.0
40.689,-73.796,4.0
40.689,-73.927,2.0
40.689,-73.921,9.0
40.689,-73.917,4.0
40.689,-73.985,26.0
40.689,-73.853,4.0
40.689,-73.983,7.0
40.689,-73.909,1.0
40.689,-73.942,4.0
40.689,-73.923,5.0
40.689,-73.752,5.0
40.689,-73.997,1.0
40.689,-73.936,4.0
40.689,-73.812,3.0
40.689,-73.935,14.0
40.689,-73.994,2.0
40.689,-73.924,5.0
40.689,-73.852,1.0
40.689,-73.988,4.0
40.689,-73.82,9.0
40.689,-73.941,11.0
40.689,-73.979,7.0
40.689,-73.741,4.0
40.689,-73.922,29.0
40.689,-73.907,16.0
40.689,-73.759,1.0
40.689,-73.729,1.0
40.689,-73.987,14.0
40.689,-73.829,7.0
40.689,-73.973,3.0
40.689,-73.753,4.0
40.689,-73.918,11.0
40.689,-73.946,7.0
40.689,-73.956,8.0
40.689,-73.951,11.0
40.689,-73.844,3.0
40.689,-73.849,3.0
40.689,-73.929,29.0
40.689,-73.786,5.0
40.689,-73.933,12.0
40.689,-73.867,5.0
40.689,-73.764,1.0
40.689,-73.762,7.0
40.689,-73.798,3.0
40.689,-73.824,2.0
40.689,-73.788,1.0
40.689,-73.874,3.0
40.689,-74.001,1.0
40.689,-73.86,3.0
40.689,-73.864,2.0
40.689,-73.908,9.0
40.689,-73.932,11.0
40.689,-73.75,4.0
40.689,-73.814,1.0
40.689,-73.792,1.0
40.689,-73.982,7.0
40.689,-73.965,4.0
40.689,-73.809,1.0
40.689,-73.795,4.0
40.689,-73.993,7.0
40.689,-73.819,2.0
40.689,-73.948,5.0
40.689,-73.836,1.0
40.689,-73.787,2.0
40.689,-73.794,2.0
40.689,-73.727,1.0
40.689,-73.728,1.0
40.689,-73.804,4.0
40.689,-73.833,4.0
40.689,-73.842,1.0
40.689,-73.791,7.0
40.689,-73.811,8.0
40.689,-73.875,3.0
40.689,-73.845,2.0
40.689,-73.793,1.0
40.689,-73.831,4.0
40.689,-73.963,1.0
40.689,-73.781,3.0
40.689,-73.81,4.0
40.689,-73.818,4.0
40.689,-73.758,2.0
40.689,-73.777,2.0
40.689,-73.919,8.0
40.689,-73.834,7.0
40.689,-73.969,5.0
40.689,-73.821,2.0
40.689,-73.971,6.0
40.689,-73.915,13.0
40.689,-73.872,5.0
40.689,-73.835,1.0
40.689,-73.862,1.0
40.689,-73.92,4.0
40.689,-73.87,4.0
40.689,-73.826,4.0
40.689,-73.828,6.0
40.689,-73.968,4.0
40.689,-73.816,3.0
40.689,-73.84,3.0
40.689,-73.859,1.0
40.689,-73.858,2.0
40.689,-73.749,1.0
40.689,-73.913,2.0
40.689,-73.8,4.0
40.689,-73.98,1.0
40.689,-73.863,2.0
40.689,-73.757,2.0
40.689,-73.751,2.0
40.689,-73.854,1.0
40.689,-73.822,1.0
40.689,-73.841,3.0
40.689,-73.83,2.0
40.689,-73.865,2.0
40.689,-73.876,2.0
40.689,-73.861,2.0
40.689,-73.966,1.0
40.689,-73.85,1.0
40.689,-73.846,1.0
40.689,-73.756,2.0
40.689,-73.855,1.0
40.689,-73.911,2.0
40.689,-73.778,1.0
40.689,-73.868,3.0
40.689,-74.0,1.0
40.689,-73.807,1.0
40.603,-73.752,5.0
40.603,-74.164,3.0
40.603,-73.754,4.0
40.603,-73.958,3.0
40.603,-73.75,136.0
40.603,-73.763,2.0
40.603,-74.016,2.0
40.603,-73.755,6.0
40.603,-73.998,6.0
40.603,-74.0,3.0
40.603,-73.982,1.0
40.603,-73.996,11.0
40.603,-74.003,60.0
40.603,-73.968,4.0
40.603,-73.951,3.0
40.603,-74.014,1.0
40.603,-73.761,1.0
40.603,-73.753,16.0
40.603,-74.001,3.0
40.603,-73.977,1.0
40.603,-74.075,1.0
40.603,-73.994,6.0
40.603,-74.002,3.0
40.603,-74.012,6.0
40.603,-74.083,1.0
40.603,-73.995,9.0
40.603,-73.82,2.0
40.603,-73.954,9.0
40.603,-73.964,5.0
40.603,-73.757,1.0
40.603,-73.972,4.0
40.603,-73.948,2.0
40.603,-73.96,1.0
40.603,-74.137,1.0
40.603,-73.756,3.0
40.603,-74.009,1.0
40.603,-73.915,15.0
40.603,-74.005,4.0
40.603,-74.069,2.0
40.603,-73.748,2.0
40.603,-74.168,1.0
40.603,-74.165,1.0
40.603,-74.01,5.0
40.603,-73.946,2.0
40.603,-73.962,4.0
40.603,-74.072,2.0
40.603,-73.751,3.0
40.603,-73.988,2.0
40.603,-73.749,2.0
40.603,-73.986,2.0
40.603,-73.943,2.0
40.603,-74.095,1.0
40.603,-73.952,5.0
40.603,-74.011,1.0
40.603,-74.085,1.0
40.603,-73.959,1.0
40.603,-73.961,1.0
40.603,-73.746,1.0
40.603,-74.163,5.0
40.603,-73.764,2.0
40.603,-74.015,1.0
40.603,-73.975,2.0
40.603,-73.993,3.0
40.603,-73.979,4.0
40.603,-73.973,3.0
40.603,-73.971,2.0
40.603,-73.992,5.0
40.603,-74.131,1.0
40.603,-73.758,1.0
40.603,-74.141,1.0
40.603,-73.742,3.0
40.603,-73.767,2.0
40.603,-73.991,1.0
40.603,-74.138,1.0
40.603,-73.98,1.0
40.603,-73.983,1.0
40.603,-73.939,2.0
40.603,-74.006,1.0
40.603,-73.957,2.0
40.603,-74.119,1.0
40.603,-74.076,1.0
40.603,-73.985,1.0
40.603,-73.766,1.0
40.603,-74.073,1.0
40.603,-74.086,1.0
40.603,-74.14,1.0
40.603,-74.008,1.0
40.65,-73.998,7.0
40.65,-73.907,2.0
40.65,-73.911,5.0
40.65,-73.964,9.0
40.65,-73.893,23.0
40.65,-74.009,16.0
40.65,-73.959,36.0
40.65,-73.924,1.0
40.65,-73.913,8.0
40.65,-74.016,2.0
40.65,-74.005,10.0
40.65,-73.962,12.0
40.65,-74.007,15.0
40.65,-73.975,5.0
40.65,-73.977,1.0
40.65,-73.963,11.0
40.65,-73.895,20.0
40.65,-73.957,34.0
40.65,-73.936,8.0
40.65,-73.937,3.0
40.65,-73.953,3.0
40.65,-73.84,2.0
40.65,-73.939,8.0
40.65,-73.941,6.0
40.65,-73.966,3.0
40.65,-73.93,5.0
40.65,-73.951,3.0
40.65,-73.943,8.0
40.65,-73.973,1.0
40.65,-73.889,1.0
40.65,-73.948,7.0
40.65,-73.946,8.0
40.65,-73.95,16.0
40.65,-73.929,8.0
40.65,-73.934,2.0
40.65,-73.734,4.0
40.65,-73.968,2.0
40.65,-73.96,10.0
40.65,-73.891,4.0
40.65,-73.942,4.0
40.65,-73.841,1.0
40.65,-73.887,17.0
40.65,-73.938,3.0
40.65,-73.838,2.0
40.65,-73.882,6.0
40.65,-73.92,7.0
40.65,-73.956,3.0
40.65,-73.917,4.0
40.65,-73.892,6.0
40.65,-73.875,1.0
40.65,-73.961,6.0
40.65,-73.897,9.0
40.65,-74.01,5.0
40.65,-73.944,5.0
40.65,-73.844,2.0
40.65,-73.926,4.0
40.65,-74.012,4.0
40.65,-73.952,4.0
40.65,-73.967,1.0
40.65,-74.018,2.0
40.65,-73.927,3.0
40.65,-73.908,2.0
40.65,-73.914,1.0
40.65,-74.011,3.0
40.65,-73.954,2.0
40.65,-74.015,2.0
40.65,-73.978,1.0
40.65,-73.916,4.0
40.65,-73.955,6.0
40.65,-73.918,4.0
40.65,-73.974,3.0
40.65,-74.014,9.0
40.65,-73.921,5.0
40.65,-73.881,6.0
40.65,-74.003,4.0
40.65,-73.945,2.0
40.65,-73.925,2.0
40.65,-73.832,1.0
40.65,-73.947,2.0
40.65,-73.884,6.0
40.65,-73.94,3.0
40.65,-73.905,2.0
40.65,-73.899,2.0
40.65,-74.002,2.0
40.65,-73.935,5.0
40.65,-73.885,1.0
40.65,-74.006,1.0
40.65,-73.922,2.0
40.65,-74.02,2.0
40.65,-73.904,1.0
40.65,-74.008,1.0
40.65,-74.022,1.0
40.65,-73.846,1.0
40.65,-73.928,1.0
40.65,-73.931,1.0
40.65,-73.933,1.0
40.65,-73.912,1.0
40.65,-73.894,1.0
40.65,-74.017,1.0
40.65,-73.735,1.0
40.65,-73.932,2.0
40.713,-74.007,145.0
40.713,-73.961,6.0
40.713,-73.791,3.0
40.713,-73.765,6.0
