,station id,latitude,longitude,Arrivals_true,Departures_true,name,arrivals_characteristic,departures_characteristic
46,358,40.73291553,-74.00711384,222.07326009999997,225.029304,Christopher St & Greenwich St,773.4966824177209,783.5188397587783
47,212,40.74334935,-74.00681753,127.6336996,128.040293,W 16 St & The High Line,681.3867178505966,694.2978046282732
48,388,40.74971775,-74.00295035,110.992674,113.83882779999999,W 26 St & 10 Ave,588.5476835943753,603.3445886899113
49,448,40.75660359,-73.9979009,121.2820513,121.5604396,W 37 St & 10 Ave,309.51417304254545,310.5636096152044
50,3458,40.76309387,-73.97835016,102.2600733,102.70695970000001,W 55 St & 6 Ave,451.10054628608964,452.8397707920433
51,468,40.7652654,-73.98192338,130.9084249,129.2930403,Broadway & W 56 St,709.151483395571,698.4427572221437
52,3323,40.798185600000004,-73.96059090000001,52.42857143,49.57875458,W 106 St & Central Park West,148.56475605075278,139.1273508202728
53,507,40.73912601,-73.97973776,142.3882784,141.2344322,E 25 St & 2 Ave,613.4386761677937,609.790744176252
54,380,40.73401143,-74.00293877,131.17582420000002,132.7435897,W 4 St & 7 Ave S,704.6498906210467,713.8507434074795
55,504,40.73221853,-73.98165557,183.996337,188.54945049999998,1 Ave & E 16 St,662.5656365792079,671.3337741984265
56,426,40.71754834,-74.01322069,280.1172161,296.010989,West St & Chambers St,983.2150639164099,1033.1131615890786
57,446,40.74487634,-73.99529885,177.7362637,178.3113553,W 24 St & 7 Ave,901.958849825043,906.0659882220549
58,2009,40.71117444,-73.99682619,63.21611722,63.996337,Catherine St & Monroe St,278.85101820594514,282.78574193747255
59,382,40.73492695,-73.99200509,210.06959709999998,215.5347985,University Pl & E 14 St,1349.0061338586906,1379.7354635055947
60,515,40.76009437,-73.99461843,120.3076923,121.2600733,W 43 St & 10 Ave,550.8941920521672,552.6967823045818
61,3443,40.76132983,-73.97982001,130.1538462,136.2710623,W 52 St & 6 Ave,510.43624253818535,525.4568634824403
62,449,40.76461837,-73.98789473,9.893772894,9.776556777,W 52 St & 9 Ave,271.4017677068631,270.3564465996637
63,3283,40.7882213,-73.97041561,73.63736264,58.61904762,W 89 St & Columbus Ave,234.8168252710592,197.8522131397223
64,377,40.72243797,-74.00566443,116.96337,124.16117220000001,6 Ave & Canal St,476.55074146187644,499.29659332826407
65,458,40.751396,-74.00522600000002,161.4102564,171.5238095,11 Ave & W 27 St,490.07388018215374,515.0297535509864
66,522,40.75714758,-73.97207836,62.27838828,62.9047619,E 51 St & Lexington Ave,444.3679957395168,448.2780644160684
67,3259,40.74937024,-73.99923384,64.83882784,65.2014652,9 Ave & W 28 St,343.83828441047217,346.5579101910197
68,2023,40.75968085,-73.97031366,51.46886447,51.604395600000004,E 55 St & Lexington Ave,410.40853155492255,413.0593444735923
69,499,40.76915505,-73.98191841,236.31501830000002,232.5164835,Broadway & W 60 St,692.6819556438993,676.1100507428492
70,492,40.75019995,-73.99093085,219.21978019999997,228.78388280000001,W 33 St & 7 Ave,1322.1047202204456,1359.8864188843052
71,3301,40.7919557,-73.968087,80.56776557,72.71428571,Columbus Ave & W 95 St,189.61814991054055,169.65957031258816
72,3224,40.73997354,-74.00513873,55.24908425,59.17948718,W 13 St & Hudson St,619.0596147343149,644.3636141757765
73,491,40.74096374,-73.98602213,171.7399267,170.7362637,E 24 St & Park Ave S,794.8182625095146,793.6414992244083
74,385,40.75797322,-73.96603308,18.82051282,18.87179487,E 55 St & 2 Ave,282.91639071580727,283.5363002621066
75,526,40.74765947,-73.98490707,108.6117216,108.55311359999999,E 33 St & 5 Ave,675.0844943517222,673.8287753778534
76,459,40.746745000000004,-74.007756,206.70695969999997,216.996337,W 20 St & 11 Ave,510.08641423597163,532.0463872788221
77,3643,40.75272201,-73.98123622,21.27106227,20.42124542,E 41 St & 5 Ave,450.941852571584,445.7227851702201
78,486,40.7462009,-73.98855723,155.09523810000005,154.6923077,Broadway & W 29 St,947.273364643411,946.7458554476387
